TIMESTAMP,CPU_USAGE_ACTUAL
2023.04.04-13:33:00:000,9.12
2023.04.04-13:34:00:000,9.168
2023.04.04-13:35:00:000,9.216
2023.04.04-13:36:00:000,9.264
2023.04.04-13:37:00:000,9.312
2023.04.04-13:38:00:000,9.36
2023.04.04-13:39:00:000,9.12
2023.04.04-13:40:00:000,9.168
2023.04.04-13:41:00:000,9.216
2023.04.04-13:42:00:000,9.264
2023.04.04-13:43:00:000,9.312
2023.04.04-13:44:00:000,9.36
2023.04.04-13:45:00:000,9.36
2023.04.04-13:46:00:000,9.36
2023.04.04-13:47:00:000,9.36
2023.04.04-13:48:00:000,9.36
2023.04.04-13:49:00:000,9.36
2023.04.04-13:50:00:000,9.36
2023.04.04-13:51:00:000,9.299999999999999
2023.04.04-13:52:00:000,9.239999999999998
2023.04.04-13:53:00:000,9.18
2023.04.04-13:54:00:000,9.12
2023.04.04-13:55:00:000,9.12
2023.04.04-13:56:00:000,9.12
2023.04.04-13:57:00:000,9.12
2023.04.04-13:58:00:000,9.36
2023.04.04-13:59:00:000,9.6
2023.04.04-14:00:00:000,9.84
2023.04.04-14:01:00:000,10.08
2023.04.04-14:02:00:000,10.32
2023.04.04-14:03:00:000,10.559999999999999
2023.04.04-14:04:00:000,10.799999999999999
2023.04.04-14:05:00:000,11.04
2023.04.04-14:06:00:000,11.28
2023.04.04-14:07:00:000,11.52
2023.04.04-14:08:00:000,11.76
2023.04.04-14:09:00:000,11.04
2023.04.04-14:10:00:000,10.32
2023.04.04-14:11:00:000,9.6
2023.04.04-14:12:00:000,9.582857142857142
2023.04.04-14:13:00:000,9.565714285714286
2023.04.04-14:14:00:000,9.548571428571428
2023.04.04-14:15:00:000,9.53142857142857
2023.04.04-14:16:00:000,9.514285714285714
2023.04.04-14:17:00:000,9.497142857142856
2023.04.04-14:18:00:000,9.48
2023.04.04-14:19:00:000,9.462857142857143
2023.04.04-14:20:00:000,9.445714285714285
2023.04.04-14:21:00:000,9.428571428571429
2023.04.04-14:22:00:000,9.411428571428571
2023.04.04-14:23:00:000,9.394285714285713
2023.04.04-14:24:00:000,9.377142857142857
2023.04.04-14:25:00:000,9.36
2023.04.04-14:26:00:000,9.342857142857142
2023.04.04-14:27:00:000,9.325714285714286
2023.04.04-14:28:00:000,9.308571428571428
2023.04.04-14:29:00:000,9.29142857142857
2023.04.04-14:30:00:000,9.274285714285714
2023.04.04-14:31:00:000,9.257142857142856
2023.04.04-14:32:00:000,9.239999999999998
2023.04.04-14:33:00:000,9.222857142857142
2023.04.04-14:34:00:000,9.205714285714285
2023.04.04-14:35:00:000,9.188571428571429
2023.04.04-14:36:00:000,9.17142857142857
2023.04.04-14:37:00:000,9.154285714285713
2023.04.04-14:38:00:000,9.137142857142857
2023.04.04-14:39:00:000,9.12
2023.04.04-14:40:00:000,9.10736842105263
2023.04.04-14:41:00:000,9.094736842105263
2023.04.04-14:42:00:000,9.082105263157894
2023.04.04-14:43:00:000,9.069473684210525
2023.04.04-14:44:00:000,9.056842105263158
2023.04.04-14:45:00:000,9.044210526315789
2023.04.04-14:46:00:000,9.031578947368422
2023.04.04-14:47:00:000,9.018947368421053
2023.04.04-14:48:00:000,9.006315789473684
2023.04.04-14:49:00:000,8.993684210526316
2023.04.04-14:50:00:000,8.981052631578947
2023.04.04-14:51:00:000,8.968421052631578
2023.04.04-14:52:00:000,8.955789473684211
2023.04.04-14:53:00:000,8.943157894736842
2023.04.04-14:54:00:000,8.930526315789475
2023.04.04-14:55:00:000,8.917894736842106
2023.04.04-14:56:00:000,8.905263157894737
2023.04.04-14:57:00:000,8.89263157894737
2023.04.04-14:58:00:000,8.88
2023.04.04-14:59:00:000,8.82
2023.04.04-15:00:00:000,8.760000000000002
2023.04.04-15:01:00:000,8.700000000000001
2023.04.04-15:02:00:000,8.64
2023.04.04-15:03:00:000,8.58
2023.04.04-15:04:00:000,8.52
2023.04.04-15:05:00:000,8.46
2023.04.04-15:06:00:000,8.4
2023.04.04-15:07:00:000,8.34
2023.04.04-15:08:00:000,8.280000000000001
2023.04.04-15:09:00:000,8.22
2023.04.04-15:10:00:000,8.16
2023.04.04-15:11:00:000,8.1
2023.04.04-15:12:00:000,8.04
2023.04.04-15:13:00:000,7.98
2023.04.04-15:14:00:000,7.92
2023.04.04-15:15:00:000,7.9559999999999995
2023.04.04-15:16:00:000,7.992
2023.04.04-15:17:00:000,8.028
2023.04.04-15:18:00:000,8.064
2023.04.04-15:19:00:000,8.1
2023.04.04-15:20:00:000,8.136
2023.04.04-15:21:00:000,8.172
2023.04.04-15:22:00:000,8.208
2023.04.04-15:23:00:000,8.244
2023.04.04-15:24:00:000,8.280000000000001
2023.04.04-15:25:00:000,8.316
2023.04.04-15:26:00:000,8.352
2023.04.04-15:27:00:000,8.388
2023.04.04-15:28:00:000,8.424
2023.04.04-15:29:00:000,8.46
2023.04.04-15:30:00:000,8.496
2023.04.04-15:31:00:000,8.532
2023.04.04-15:32:00:000,8.568000000000001
2023.04.04-15:33:00:000,8.604000000000001
2023.04.04-15:34:00:000,8.64
2023.04.04-15:35:00:000,8.645333333333333
2023.04.04-15:36:00:000,8.650666666666668
2023.04.04-15:37:00:000,8.656
2023.04.04-15:38:00:000,8.661333333333333
2023.04.04-15:39:00:000,8.666666666666668
2023.04.04-15:40:00:000,8.672
2023.04.04-15:41:00:000,8.677333333333333
2023.04.04-15:42:00:000,8.682666666666668
2023.04.04-15:43:00:000,8.688
2023.04.04-15:44:00:000,8.693333333333333
2023.04.04-15:45:00:000,8.698666666666668
2023.04.04-15:46:00:000,8.704
2023.04.04-15:47:00:000,8.709333333333333
2023.04.04-15:48:00:000,8.714666666666668
2023.04.04-15:49:00:000,8.72
2023.04.04-15:50:00:000,8.725333333333333
2023.04.04-15:51:00:000,8.730666666666668
2023.04.04-15:52:00:000,8.736
2023.04.04-15:53:00:000,8.741333333333333
2023.04.04-15:54:00:000,8.746666666666668
2023.04.04-15:55:00:000,8.752
2023.04.04-15:56:00:000,8.757333333333333
2023.04.04-15:57:00:000,8.762666666666668
2023.04.04-15:58:00:000,8.768
2023.04.04-15:59:00:000,8.773333333333333
2023.04.04-16:00:00:000,8.778666666666668
2023.04.04-16:01:00:000,8.784
2023.04.04-16:02:00:000,8.789333333333333
2023.04.04-16:03:00:000,8.794666666666668
2023.04.04-16:04:00:000,8.8
2023.04.04-16:05:00:000,8.805333333333333
2023.04.04-16:06:00:000,8.810666666666668
2023.04.04-16:07:00:000,8.816
2023.04.04-16:08:00:000,8.821333333333333
2023.04.04-16:09:00:000,8.826666666666668
2023.04.04-16:10:00:000,8.832
2023.04.04-16:11:00:000,8.837333333333333
2023.04.04-16:12:00:000,8.842666666666668
2023.04.04-16:13:00:000,8.848
2023.04.04-16:14:00:000,8.853333333333333
2023.04.04-16:15:00:000,8.858666666666668
2023.04.04-16:16:00:000,8.864
2023.04.04-16:17:00:000,8.869333333333334
2023.04.04-16:18:00:000,8.874666666666668
2023.04.04-16:19:00:000,8.88
2023.04.04-16:20:00:000,8.887272727272729
2023.04.04-16:21:00:000,8.894545454545455
2023.04.04-16:22:00:000,8.901818181818182
2023.04.04-16:23:00:000,8.90909090909091
2023.04.04-16:24:00:000,8.916363636363636
2023.04.04-16:25:00:000,8.923636363636364
2023.04.04-16:26:00:000,8.930909090909092
2023.04.04-16:27:00:000,8.93818181818182
2023.04.04-16:28:00:000,8.945454545454545
2023.04.04-16:29:00:000,8.952727272727273
2023.04.04-16:30:00:000,8.96
2023.04.04-16:31:00:000,8.967272727272727
2023.04.04-16:32:00:000,8.974545454545455
2023.04.04-16:33:00:000,8.981818181818182
2023.04.04-16:34:00:000,8.989090909090908
2023.04.04-16:35:00:000,8.996363636363636
2023.04.04-16:36:00:000,9.003636363636364
2023.04.04-16:37:00:000,9.010909090909092
2023.04.04-16:38:00:000,9.018181818181818
2023.04.04-16:39:00:000,9.025454545454545
2023.04.04-16:40:00:000,9.032727272727273
2023.04.04-16:41:00:000,9.04
2023.04.04-16:42:00:000,9.047272727272727
2023.04.04-16:43:00:000,9.054545454545455
2023.04.04-16:44:00:000,9.06181818181818
2023.04.04-16:45:00:000,9.069090909090908
2023.04.04-16:46:00:000,9.076363636363636
2023.04.04-16:47:00:000,9.083636363636364
2023.04.04-16:48:00:000,9.09090909090909
2023.04.04-16:49:00:000,9.098181818181818
2023.04.04-16:50:00:000,9.105454545454545
2023.04.04-16:51:00:000,9.112727272727271
2023.04.04-16:52:00:000,9.12
2023.04.04-16:53:00:000,9.138461538461538
2023.04.04-16:54:00:000,9.156923076923077
2023.04.04-16:55:00:000,9.175384615384615
2023.04.04-16:56:00:000,9.193846153846152
2023.04.04-16:57:00:000,9.212307692307691
2023.04.04-16:58:00:000,9.23076923076923
2023.04.04-16:59:00:000,9.249230769230769
2023.04.04-17:00:00:000,9.267692307692307
2023.04.04-17:01:00:000,9.286153846153846
2023.04.04-17:02:00:000,9.304615384615383
2023.04.04-17:03:00:000,9.323076923076922
2023.04.04-17:04:00:000,9.34153846153846
2023.04.04-17:05:00:000,9.36
2023.04.04-17:06:00:000,9.389999999999999
2023.04.04-17:07:00:000,9.42
2023.04.04-17:08:00:000,9.45
2023.04.04-17:09:00:000,9.48
2023.04.04-17:10:00:000,9.51
2023.04.04-17:11:00:000,9.54
2023.04.04-17:12:00:000,9.57
2023.04.04-17:13:00:000,9.6
2023.04.04-17:14:00:000,9.565714285714286
2023.04.04-17:15:00:000,9.53142857142857
2023.04.04-17:16:00:000,9.497142857142856
2023.04.04-17:17:00:000,9.462857142857143
2023.04.04-17:18:00:000,9.428571428571429
2023.04.04-17:19:00:000,9.394285714285713
2023.04.04-17:20:00:000,9.36
2023.04.04-17:21:00:000,9.428571428571429
2023.04.04-17:22:00:000,9.497142857142856
2023.04.04-17:23:00:000,9.565714285714286
2023.04.04-17:24:00:000,9.634285714285713
2023.04.04-17:25:00:000,9.702857142857143
2023.04.04-17:26:00:000,9.77142857142857
2023.04.04-17:27:00:000,9.84
2023.04.04-17:28:00:000,9.817142857142857
2023.04.04-17:29:00:000,9.794285714285714
2023.04.04-17:30:00:000,9.77142857142857
2023.04.04-17:31:00:000,9.748571428571429
2023.04.04-17:32:00:000,9.725714285714286
2023.04.04-17:33:00:000,9.702857142857143
2023.04.04-17:34:00:000,9.68
2023.04.04-17:35:00:000,9.657142857142857
2023.04.04-17:36:00:000,9.634285714285713
2023.04.04-17:37:00:000,9.61142857142857
2023.04.04-17:38:00:000,9.588571428571429
2023.04.04-17:39:00:000,9.565714285714286
2023.04.04-17:40:00:000,9.542857142857143
2023.04.04-17:41:00:000,9.52
2023.04.04-17:42:00:000,9.497142857142856
2023.04.04-17:43:00:000,9.474285714285713
2023.04.04-17:44:00:000,9.45142857142857
2023.04.04-17:45:00:000,9.428571428571429
2023.04.04-17:46:00:000,9.405714285714286
2023.04.04-17:47:00:000,9.382857142857143
2023.04.04-17:48:00:000,9.36
2023.04.04-17:49:00:000,9.352941176470587
2023.04.04-17:50:00:000,9.345882352941176
2023.04.04-17:51:00:000,9.338823529411764
2023.04.04-17:52:00:000,9.331764705882353
2023.04.04-17:53:00:000,9.32470588235294
2023.04.04-17:54:00:000,9.317647058823528
2023.04.04-17:55:00:000,9.310588235294118
2023.04.04-17:56:00:000,9.303529411764705
2023.04.04-17:57:00:000,9.296470588235293
2023.04.04-17:58:00:000,9.289411764705882
2023.04.04-17:59:00:000,9.28235294117647
2023.04.04-18:00:00:000,9.275294117647059
2023.04.04-18:01:00:000,9.268235294117646
2023.04.04-18:02:00:000,9.261176470588234
2023.04.04-18:03:00:000,9.254117647058823
2023.04.04-18:04:00:000,9.24705882352941
2023.04.04-18:05:00:000,9.239999999999998
2023.04.04-18:06:00:000,9.232941176470588
2023.04.04-18:07:00:000,9.225882352941175
2023.04.04-18:08:00:000,9.218823529411765
2023.04.04-18:09:00:000,9.211764705882352
2023.04.04-18:10:00:000,9.20470588235294
2023.04.04-18:11:00:000,9.197647058823529
2023.04.04-18:12:00:000,9.190588235294117
2023.04.04-18:13:00:000,9.183529411764706
2023.04.04-18:14:00:000,9.176470588235293
2023.04.04-18:15:00:000,9.169411764705881
2023.04.04-18:16:00:000,9.16235294117647
2023.04.04-18:17:00:000,9.155294117647058
2023.04.04-18:18:00:000,9.148235294117645
2023.04.04-18:19:00:000,9.141176470588235
2023.04.04-18:20:00:000,9.134117647058822
2023.04.04-18:21:00:000,9.127058823529412
2023.04.04-18:22:00:000,9.12
2023.04.04-18:23:00:000,9.12
2023.04.04-18:24:00:000,9.12
2023.04.04-18:25:00:000,9.12
2023.04.04-18:26:00:000,9.12
2023.04.04-18:27:00:000,9.12
2023.04.04-18:28:00:000,9.12
2023.04.04-18:29:00:000,9.12
2023.04.04-18:30:00:000,9.12
2023.04.04-18:31:00:000,9.12
2023.04.04-18:32:00:000,9.12
2023.04.04-18:33:00:000,9.12
2023.04.04-18:34:00:000,9.12
2023.04.04-18:35:00:000,9.0
2023.04.04-18:36:00:000,8.88
2023.04.04-18:37:00:000,9.0
2023.04.04-18:38:00:000,9.120000000000001
2023.04.04-18:39:00:000,9.24
2023.04.04-18:40:00:000,9.360000000000001
2023.04.04-18:41:00:000,9.48
2023.04.04-18:42:00:000,9.6
2023.04.04-18:43:00:000,9.72
2023.04.04-18:44:00:000,9.84
2023.04.04-18:45:00:000,9.96
2023.04.04-18:46:00:000,10.08
2023.04.04-18:47:00:000,9.36
2023.04.04-18:48:00:000,9.120000000000001
2023.04.04-18:49:00:000,8.88
2023.04.04-18:50:00:000,9.0
2023.04.04-18:51:00:000,9.120000000000001
2023.04.04-18:52:00:000,9.24
2023.04.04-18:53:00:000,9.36
2023.04.04-18:54:00:000,9.239999999999998
2023.04.04-18:55:00:000,9.12
2023.04.04-18:56:00:000,9.12
2023.04.04-18:57:00:000,9.12
2023.04.04-18:58:00:000,9.12
2023.04.04-18:59:00:000,9.12
2023.04.04-19:00:00:000,9.12
2023.04.04-19:01:00:000,9.12
2023.04.04-19:02:00:000,9.12
2023.04.04-19:03:00:000,9.12
2023.04.04-19:04:00:000,9.12
2023.04.04-19:05:00:000,9.12
2023.04.04-19:06:00:000,9.12
2023.04.04-19:07:00:000,9.12
2023.04.04-19:08:00:000,9.12
2023.04.04-19:09:00:000,9.12
2023.04.04-19:10:00:000,9.12
2023.04.04-19:11:00:000,9.12
2023.04.04-19:12:00:000,9.12
2023.04.04-19:13:00:000,9.2
2023.04.04-19:14:00:000,9.28
2023.04.04-19:15:00:000,9.36
2023.04.04-19:16:00:000,9.32
2023.04.04-19:17:00:000,9.28
2023.04.04-19:18:00:000,9.239999999999998
2023.04.04-19:19:00:000,9.2
2023.04.04-19:20:00:000,9.16
2023.04.04-19:21:00:000,9.12
2023.04.04-19:22:00:000,9.12
2023.04.04-19:23:00:000,9.12
2023.04.04-19:24:00:000,9.12
2023.04.04-19:25:00:000,9.12
2023.04.04-19:26:00:000,9.12
2023.04.04-19:27:00:000,9.12
2023.04.04-19:28:00:000,9.12
2023.04.04-19:29:00:000,9.12
2023.04.04-19:30:00:000,9.12
2023.04.04-19:31:00:000,9.12
2023.04.04-19:32:00:000,9.12
2023.04.04-19:33:00:000,9.12
2023.04.04-19:34:00:000,9.12
2023.04.04-19:35:00:000,9.085714285714285
2023.04.04-19:36:00:000,9.051428571428572
2023.04.04-19:37:00:000,9.017142857142858
2023.04.04-19:38:00:000,8.982857142857142
2023.04.04-19:39:00:000,8.948571428571428
2023.04.04-19:40:00:000,8.914285714285715
2023.04.04-19:41:00:000,8.88
2023.04.04-19:42:00:000,8.88
2023.04.04-19:43:00:000,8.88
2023.04.04-19:44:00:000,8.88
2023.04.04-19:45:00:000,8.88
2023.04.04-19:46:00:000,8.88
2023.04.04-19:47:00:000,8.88
2023.04.04-19:48:00:000,8.88
2023.04.04-19:49:00:000,8.88
2023.04.04-19:50:00:000,8.88
2023.04.04-19:51:00:000,8.906666666666668
2023.04.04-19:52:00:000,8.933333333333334
2023.04.04-19:53:00:000,8.96
2023.04.04-19:54:00:000,8.986666666666666
2023.04.04-19:55:00:000,9.013333333333334
2023.04.04-19:56:00:000,9.04
2023.04.04-19:57:00:000,9.066666666666666
2023.04.04-19:58:00:000,9.093333333333332
2023.04.04-19:59:00:000,9.12
2023.04.04-20:00:00:000,9.208421052631579
2023.04.04-20:01:00:000,9.296842105263158
2023.04.04-20:02:00:000,9.385263157894736
2023.04.04-20:03:00:000,9.473684210526315
2023.04.04-20:04:00:000,9.562105263157894
2023.04.04-20:05:00:000,9.650526315789474
2023.04.04-20:06:00:000,9.738947368421051
2023.04.04-20:07:00:000,9.82736842105263
2023.04.04-20:08:00:000,9.91578947368421
2023.04.04-20:09:00:000,10.00421052631579
2023.04.04-20:10:00:000,10.092631578947369
2023.04.04-20:11:00:000,10.181052631578947
2023.04.04-20:12:00:000,10.269473684210526
2023.04.04-20:13:00:000,10.357894736842105
2023.04.04-20:14:00:000,10.446315789473685
2023.04.04-20:15:00:000,10.534736842105264
2023.04.04-20:16:00:000,10.623157894736842
2023.04.04-20:17:00:000,10.711578947368421
2023.04.04-20:18:00:000,10.8
2023.04.04-20:19:00:000,10.666666666666668
2023.04.04-20:20:00:000,10.533333333333333
2023.04.04-20:21:00:000,10.4
2023.04.04-20:22:00:000,10.266666666666667
2023.04.04-20:23:00:000,10.133333333333333
2023.04.04-20:24:00:000,10.0
2023.04.04-20:25:00:000,9.866666666666667
2023.04.04-20:26:00:000,9.733333333333333
2023.04.04-20:27:00:000,9.6
2023.04.04-20:28:00:000,9.52
2023.04.04-20:29:00:000,9.44
2023.04.04-20:30:00:000,9.36
2023.04.04-20:31:00:000,9.28
2023.04.04-20:32:00:000,9.200000000000001
2023.04.04-20:33:00:000,9.120000000000001
2023.04.04-20:34:00:000,9.040000000000001
2023.04.04-20:35:00:000,8.96
2023.04.04-20:36:00:000,8.88
2023.04.04-20:37:00:000,8.760000000000002
2023.04.04-20:38:00:000,8.64
2023.04.04-20:39:00:000,8.656
2023.04.04-20:40:00:000,8.672
2023.04.04-20:41:00:000,8.688
2023.04.04-20:42:00:000,8.704
2023.04.04-20:43:00:000,8.72
2023.04.04-20:44:00:000,8.736
2023.04.04-20:45:00:000,8.752
2023.04.04-20:46:00:000,8.768
2023.04.04-20:47:00:000,8.784
2023.04.04-20:48:00:000,8.8
2023.04.04-20:49:00:000,8.816
2023.04.04-20:50:00:000,8.832
2023.04.04-20:51:00:000,8.848
2023.04.04-20:52:00:000,8.864
2023.04.04-20:53:00:000,8.88
2023.04.04-20:54:00:000,8.886666666666667
2023.04.04-20:55:00:000,8.893333333333334
2023.04.04-20:56:00:000,8.9
2023.04.04-20:57:00:000,8.906666666666668
2023.04.04-20:58:00:000,8.913333333333334
2023.04.04-20:59:00:000,8.92
2023.04.04-21:00:00:000,8.926666666666668
2023.04.04-21:01:00:000,8.933333333333334
2023.04.04-21:02:00:000,8.940000000000001
2023.04.04-21:03:00:000,8.946666666666667
2023.04.04-21:04:00:000,8.953333333333333
2023.04.04-21:05:00:000,8.96
2023.04.04-21:06:00:000,8.966666666666667
2023.04.04-21:07:00:000,8.973333333333333
2023.04.04-21:08:00:000,8.98
2023.04.04-21:09:00:000,8.986666666666666
2023.04.04-21:10:00:000,8.993333333333334
2023.04.04-21:11:00:000,9.0
2023.04.04-21:12:00:000,9.006666666666666
2023.04.04-21:13:00:000,9.013333333333334
2023.04.04-21:14:00:000,9.02
2023.04.04-21:15:00:000,9.026666666666667
2023.04.04-21:16:00:000,9.033333333333333
2023.04.04-21:17:00:000,9.04
2023.04.04-21:18:00:000,9.046666666666667
2023.04.04-21:19:00:000,9.053333333333333
2023.04.04-21:20:00:000,9.059999999999999
2023.04.04-21:21:00:000,9.066666666666666
2023.04.04-21:22:00:000,9.073333333333332
2023.04.04-21:23:00:000,9.08
2023.04.04-21:24:00:000,9.086666666666666
2023.04.04-21:25:00:000,9.093333333333332
2023.04.04-21:26:00:000,9.1
2023.04.04-21:27:00:000,9.106666666666666
2023.04.04-21:28:00:000,9.113333333333333
2023.04.04-21:29:00:000,9.12
2023.04.04-21:30:00:000,9.125454545454545
2023.04.04-21:31:00:000,9.13090909090909
2023.04.04-21:32:00:000,9.136363636363635
2023.04.04-21:33:00:000,9.14181818181818
2023.04.04-21:34:00:000,9.147272727272727
2023.04.04-21:35:00:000,9.152727272727272
2023.04.04-21:36:00:000,9.158181818181818
2023.04.04-21:37:00:000,9.163636363636362
2023.04.04-21:38:00:000,9.169090909090908
2023.04.04-21:39:00:000,9.174545454545454
2023.04.04-21:40:00:000,9.18
2023.04.04-21:41:00:000,9.185454545454546
2023.04.04-21:42:00:000,9.19090909090909
2023.04.04-21:43:00:000,9.196363636363635
2023.04.04-21:44:00:000,9.201818181818181
2023.04.04-21:45:00:000,9.207272727272727
2023.04.04-21:46:00:000,9.212727272727273
2023.04.04-21:47:00:000,9.218181818181817
2023.04.04-21:48:00:000,9.223636363636363
2023.04.04-21:49:00:000,9.229090909090909
2023.04.04-21:50:00:000,9.234545454545454
2023.04.04-21:51:00:000,9.239999999999998
2023.04.04-21:52:00:000,9.245454545454544
2023.04.04-21:53:00:000,9.25090909090909
2023.04.04-21:54:00:000,9.256363636363636
2023.04.04-21:55:00:000,9.261818181818182
2023.04.04-21:56:00:000,9.267272727272726
2023.04.04-21:57:00:000,9.272727272727272
2023.04.04-21:58:00:000,9.278181818181817
2023.04.04-21:59:00:000,9.283636363636363
2023.04.04-22:00:00:000,9.289090909090909
2023.04.04-22:01:00:000,9.294545454545453
2023.04.04-22:02:00:000,9.299999999999999
2023.04.04-22:03:00:000,9.305454545454545
2023.04.04-22:04:00:000,9.31090909090909
2023.04.04-22:05:00:000,9.316363636363636
2023.04.04-22:06:00:000,9.32181818181818
2023.04.04-22:07:00:000,9.327272727272726
2023.04.04-22:08:00:000,9.332727272727272
2023.04.04-22:09:00:000,9.338181818181818
2023.04.04-22:10:00:000,9.343636363636364
2023.04.04-22:11:00:000,9.349090909090908
2023.04.04-22:12:00:000,9.354545454545454
2023.04.04-22:13:00:000,9.36
2023.04.04-22:14:00:000,9.34
2023.04.04-22:15:00:000,9.32
2023.04.04-22:16:00:000,9.299999999999999
2023.04.04-22:17:00:000,9.28
2023.04.04-22:18:00:000,9.26
2023.04.04-22:19:00:000,9.24
2023.04.04-22:20:00:000,9.219999999999999
2023.04.04-22:21:00:000,9.2
2023.04.04-22:22:00:000,9.18
2023.04.04-22:23:00:000,9.16
2023.04.04-22:24:00:000,9.14
2023.04.04-22:25:00:000,9.12
2023.04.04-22:26:00:000,9.1
2023.04.04-22:27:00:000,9.08
2023.04.04-22:28:00:000,9.06
2023.04.04-22:29:00:000,9.04
2023.04.04-22:30:00:000,9.02
2023.04.04-22:31:00:000,9.0
2023.04.04-22:32:00:000,8.98
2023.04.04-22:33:00:000,8.96
2023.04.04-22:34:00:000,8.94
2023.04.04-22:35:00:000,8.92
2023.04.04-22:36:00:000,8.9
2023.04.04-22:37:00:000,8.88
2023.04.04-22:38:00:000,8.86
2023.04.04-22:39:00:000,8.84
2023.04.04-22:40:00:000,8.82
2023.04.04-22:41:00:000,8.8
2023.04.04-22:42:00:000,8.780000000000001
2023.04.04-22:43:00:000,8.76
2023.04.04-22:44:00:000,8.74
2023.04.04-22:45:00:000,8.72
2023.04.04-22:46:00:000,8.700000000000001
2023.04.04-22:47:00:000,8.68
2023.04.04-22:48:00:000,8.66
2023.04.04-22:49:00:000,8.64
2023.04.04-22:50:00:000,8.635471698113209
2023.04.04-22:51:00:000,8.630943396226415
2023.04.04-22:52:00:000,8.626415094339624
2023.04.04-22:53:00:000,8.62188679245283
2023.04.04-22:54:00:000,8.617358490566039
2023.04.04-22:55:00:000,8.612830188679245
2023.04.04-22:56:00:000,8.608301886792454
2023.04.04-22:57:00:000,8.60377358490566
2023.04.04-22:58:00:000,8.599245283018869
2023.04.04-22:59:00:000,8.594716981132075
2023.04.04-23:00:00:000,8.590188679245284
2023.04.04-23:01:00:000,8.585660377358492
2023.04.04-23:02:00:000,8.581132075471698
2023.04.04-23:03:00:000,8.576603773584907
2023.04.04-23:04:00:000,8.572075471698113
2023.04.04-23:05:00:000,8.567547169811322
2023.04.04-23:06:00:000,8.563018867924528
2023.04.04-23:07:00:000,8.558490566037737
2023.04.04-23:08:00:000,8.553962264150943
2023.04.04-23:09:00:000,8.549433962264152
2023.04.04-23:10:00:000,8.544905660377358
2023.04.04-23:11:00:000,8.540377358490566
2023.04.04-23:12:00:000,8.535849056603775
2023.04.04-23:13:00:000,8.531320754716981
2023.04.04-23:14:00:000,8.52679245283019
2023.04.04-23:15:00:000,8.522264150943396
2023.04.04-23:16:00:000,8.517735849056605
